category,sku,date,quantity
Service Body,CMG11094VVWWMLG2M,1/31/2025,3
Service Body,CMG13494VVFFMLG2M,1/31/2025,3
Service Body,CMG13494VVSSG2M,1/31/2025,28
Service Body,CMG13494VVSSMLG2M,1/31/2025,32
Service Body,CMG13494VVWWMLG2M,1/31/2025,1
Steel Flatdeck,RD-01843842,1/31/2025,33
Steel Flatdeck,RD-01843842-S,1/31/2025,1
Steel Flatdeck,RD-01844038,1/31/2025,6
Steel Flatdeck,RD-01973842,1/31/2025,2
Steel Flatdeck,RD-02845842,1/31/2025,137
Steel Flatdeck,RD-02845842-S,1/31/2025,10
Steel Flatdeck,RD-02975842,1/31/2025,71
Steel Flatdeck,RD-02975842-S,1/31/2025,4
Steel Flatdeck,RD-03846034SD,1/31/2025,27
Steel Flatdeck,RD-03976034GMSD,1/31/2025,4
Steel Flatdeck,RD-03976034SD,1/31/2025,327
Steel Flatdeck,RD-03976034SD-S,1/31/2025,7
Steel Flatdeck,RD-04978434GMSD,1/31/2025,43
Steel Flatdeck,RD-04978434-S,1/31/2025,2
Steel Flatdeck,RD-04978434SD,1/31/2025,198
Steel Flatdeck,RD-04978434SD-S,1/31/2025,2
Steel Flatdeck,RD-139710834SD,1/31/2025,1
Steel Flatdeck,RD-139710834SD2K,1/31/2025,2
Steel Flatdeck,RD-149712034SD,1/31/2025,4
Steel Flatdeck,RD-149712034SD2K,1/31/2025,2
Steel Flatdeck,PL-0810134-S,1/31/2025,1
Steel Flatdeck,PL-088442-S,1/31/2025,2
Steel Flatdeck,PL-0910134,1/31/2025,7
Steel Flatdeck,PL-1010134,1/31/2025,2
Steel Flatdeck,PL-1210134,1/31/2025,30
Steel Flatdeck,PL-1210134-S,1/31/2025,1
Steel Flatdeck,PL-1610134,1/31/2025,15
Steel Flatdeck,PLHD-1610134,1/31/2025,1
Steel Flatdeck,PLHD-1610134-S,1/31/2025,1
Steel Flatdeck,PLHD-2010134-S,1/31/2025,1
Steel Flatdeck,PLHD-2210134-S,1/31/2025,1
Steel Flatdeck,PLS-109634-S,1/31/2025,1
Steel Flatdeck,PLS-119634,1/31/2025,1
Steel Flatdeck,PLS-129634,1/31/2025,1
Steel Flatdeck,CT-03976034,1/31/2025,6
Steel Flatdeck,CT-04978434,1/31/2025,7
Steel Flatdeck,GB-01843842,1/31/2025,1
Steel Flatdeck,GB-02845642,1/31/2025,5
Steel Flatdeck,GB-02975842,1/31/2025,7
Steel Flatdeck,GB-03976034SD,1/31/2025,34
Steel Flatdeck,GB-04978434SD,1/31/2025,3
Steel Flatdeck,GD-1010134,1/31/2025,2
Steel Flatdeck,GD-1410134,1/31/2025,9
Steel Flatdeck,GD-1810134,1/31/2025,2
Steel Skirted,SK-01843842,1/31/2025,8
Steel Skirted,SK-01843842-S,1/31/2025,1
Steel Skirted,SK-01843842THNG,1/31/2025,1
Steel Skirted,SK-01844038,1/31/2025,2
Steel Skirted,SK-01844042,1/31/2025,16
Steel Skirted,SK-01844242,1/31/2025,26
Steel Skirted,SK-02845638,1/31/2025,1
Steel Skirted,SK-02845638-S,1/31/2025,1
Steel Skirted,SK-02845642,1/31/2025,18
Steel Skirted,SK-02845642GM,1/31/2025,2
Steel Skirted,SK-02845742,1/31/2025,47
Steel Skirted,SK-02845742SD,1/31/2025,1
Steel Skirted,SK-02845742TH,1/31/2025,3
Steel Skirted,SK-02845842,1/31/2025,4
Steel Skirted,SK-02845842-S,1/31/2025,1
Steel Skirted,SK-02845842SD,1/31/2025,1
Steel Skirted,SK-02845842THNG,1/31/2025,1
Steel Skirted,SK-02945642GM,1/31/2025,1
Steel Skirted,SK-02945642GMDLX,1/31/2025,1
Steel Skirted,SK-02975638,1/31/2025,5
Steel Skirted,SK-02975642,1/31/2025,24
Steel Skirted,SK-02975642TH,1/31/2025,1
Steel Skirted,SK-02975742,1/31/2025,45
Steel Skirted,SK-02975742TH,1/31/2025,7
Steel Skirted,SK-02975842,1/31/2025,20
Steel Skirted,SK-02975842THNG,1/31/2025,2
Steel Skirted,SK-03846034SD,1/31/2025,1
Steel Skirted,SK-03926034,1/31/2025,3
Steel Skirted,SK-03926034SDQF,1/31/2025,3
Steel Skirted,SK-03926034SDQFOP,1/31/2025,3
Steel Skirted,SK-03946034SD,1/31/2025,166
Steel Skirted,SK-03946034SD-S,1/31/2025,4
Steel Skirted,SK-03946034SDTH,1/31/2025,3
Steel Skirted,SK-03976034GMSD,1/31/2025,3
Steel Skirted,SK-03976034GMSD-S,1/31/2025,2
Steel Skirted,SK-04948434SD,1/31/2025,59
Steel Skirted,SK-04978434GMSD,1/31/2025,2
Steel Skirted,SK-05CUSTOM,1/31/2025,1
Steel Skirted,SK-139710834,1/31/2025,1
Steel Skirted,ER-01823842-S,1/31/2025,1
Steel Skirted,ER-01824242GM-S,1/31/2025,1
Steel Skirted,ER-02825642,1/31/2025,1
Steel Skirted,ER-02825742,1/31/2025,3
Steel Skirted,ER-02945642GM,1/31/2025,3
Steel Skirted,ER-02975642,1/31/2025,1
Steel Skirted,ER-02975642-S,1/31/2025,3
Steel Skirted,ER-02975742,1/31/2025,5
Steel Skirted,ER-02975742-S,1/31/2025,6
Steel Skirted,ER-02975742THNG,1/31/2025,3
Steel Skirted,ER-02975842THNG,1/31/2025,3
Steel Skirted,ER-03946034SD,1/31/2025,7
Steel Skirted,ER-03946034SD-S,1/31/2025,1
Steel Skirted,TM-02975642,1/31/2025,2
Steel Skirted,TM-02975642DLX,1/31/2025,8
Steel Skirted,TM-02975742,1/31/2025,6
Steel Skirted,TM-02975742DLX,1/31/2025,12
Steel Skirted,TM-02975742-S,1/31/2025,1
Steel Skirted,TM-02975842-S,1/31/2025,1
Steel Skirted,TMX-01844042,1/31/2025,1
Steel Skirted,TMX-01844242GM,1/31/2025,1
Steel Skirted,TMX-02845638,1/31/2025,1
Steel Skirted,TMX-02845642,1/31/2025,7
Steel Skirted,TMX-02845742,1/31/2025,6
Steel Skirted,TMX-02845842,1/31/2025,2
Steel Skirted,TM-03926034,1/31/2025,2
Steel Skirted,TM-03926034DLX,1/31/2025,3
Steel Skirted,TM-03946034SDDLX,1/31/2025,66
Steel Skirted,TM-03946034SDDLX-S,1/31/2025,7
Steel Skirted,TM-03946034SD-S,1/31/2025,3
Steel Skirted,TM-03946034SDWL,1/31/2025,12
Steel Skirted,TM-04948434SD,1/31/2025,2
Steel Skirted,TM-04948434SDDLX,1/31/2025,18
Steel Skirted,TM-04948434SDDLX-S,1/31/2025,2
Steel Skirted,TM-04978434GMSD,1/31/2025,1
Steel Skirted,GS-01844242,1/31/2025,2
Steel Skirted,GS-02975642,1/31/2025,2
Steel Skirted,GS-03946034SD,1/31/2025,4
Steel Skirted,GS-03946034SDDLX,1/31/2025,1
Steel Skirted,GS-03976034SD,1/31/2025,3
Steel Skirted,SK-02845742DLX,1/31/2025,1
Steel Skirted,SK-02845842DLX-S,1/31/2025,1
Steel Skirted,SK-02975638DLX,1/31/2025,1
Steel Skirted,SK-02975642DLX,1/31/2025,3
Steel Skirted,SK-02975642DLX-S,1/31/2025,1
Steel Skirted,SK-02975742DLX,1/31/2025,3
Steel Skirted,SK-02975842DLX-S,1/31/2025,2
Steel Skirted,SK-03846034SDDLX,1/31/2025,1
Steel Skirted,SK-03946034SDDLX,1/31/2025,7
Steel Skirted,SK-04948434SDDLX,1/31/2025,6
Steel Skirted,GT-01844042,1/31/2025,1
Steel Skirted,GT-02845742,1/31/2025,12
Steel Skirted,GT-02975642DLX,1/31/2025,1
Steel Skirted,GT-02975742DLX,1/31/2025,1
Steel Skirted,GT-03946034SDDLX,1/31/2025,3
Aluminum Flatdeck,ALPL-05CUSTOM,2/28/2025,1
Aluminum Flatdeck,ALPL-1210134,2/28/2025,1
Aluminum Flatdeck,ALPL-1210134-S,2/28/2025,1
Aluminum Flatdeck,ALPL-1210138EE,2/28/2025,5
Aluminum Flatdeck,ALPL-1410137EE,2/28/2025,15
Aluminum Flatdeck,ALPL-1610134,2/28/2025,1
Aluminum Flatdeck,ALPL-229734HM,2/28/2025,4
Aluminum Flatdeck,ALRD-01843842,2/28/2025,1
Aluminum Flatdeck,ALRD-01844038,2/28/2025,1
Aluminum Flatdeck,ALRD-02845842,2/28/2025,7
Aluminum Flatdeck,ALRD-02975842,2/28/2025,3
Aluminum Flatdeck,ALRD-03846034SD,2/28/2025,1
Aluminum Flatdeck,ALRD-03976034SD,2/28/2025,7
Aluminum Flatdeck,ALRD-04978434GMSD-S,2/28/2025,1
Aluminum Flatdeck,ALRD-04978434SD,2/28/2025,11
Aluminum Flatdeck,ALRS-01843842,2/28/2025,4
Aluminum Flatdeck,ALGB-01843842,2/28/2025,3
Aluminum Flatdeck,ALGB-03976034SD,2/28/2025,2
Aluminum Skirted,ALSK-BENCH,2/28/2025,4
Aluminum Skirted,ALSK-01843842,2/28/2025,4
Aluminum Skirted,ALSK-01843842-S,2/28/2025,1
Aluminum Skirted,ALSK-01844042,2/28/2025,5
Aluminum Skirted,ALSK-01844242,2/28/2025,4
Aluminum Skirted,ALSK-01844242GM,2/28/2025,3
Aluminum Skirted,ALSK-02845638,2/28/2025,3
Aluminum Skirted,ALSK-02845642,2/28/2025,9
Aluminum Skirted,ALSK-02845742,2/28/2025,6
Aluminum Skirted,ALSK-02845742-S,2/28/2025,1
Aluminum Skirted,ALSK-02845842,2/28/2025,3
Aluminum Skirted,ALSK-02975638,2/28/2025,2
Aluminum Skirted,ALSK-02975642,2/28/2025,13
Aluminum Skirted,ALSK-02975742,2/28/2025,2
Aluminum Skirted,ALSK-02975842,2/28/2025,1
Aluminum Skirted,ALSK-03846034SD,2/28/2025,2
Aluminum Skirted,ALSK-03926034SD,2/28/2025,5
Aluminum Skirted,ALSK-03946034SD,2/28/2025,18
Aluminum Skirted,ALSK-03946034SD-S,2/28/2025,4
Aluminum Skirted,ALSK-03976034GMSD,2/28/2025,1
Aluminum Skirted,ALSK-04948434SD,2/28/2025,12
Aluminum Skirted,ALSK-04948434SD-S,2/28/2025,1
Aluminum Skirted,ALSK-04978434GMSD,2/28/2025,1
Aluminum Skirted,ALTM-02845742,2/28/2025,1
Aluminum Skirted,ALTM-02975742-S,2/28/2025,1
Aluminum Skirted,ALTM-03846034SD,2/28/2025,2
Aluminum Skirted,ALTM-03946034SD,2/28/2025,5
Aluminum Skirted,ALTM-04948434SD,2/28/2025,2
Aluminum Skirted,ALGS-02845642GM,2/28/2025,1
Aluminum Skirted,ALGS-02845742,2/28/2025,3
Aluminum Skirted,ALGS-02845842,2/28/2025,2
Aluminum Skirted,ALGS-02975642,2/28/2025,1
Aluminum Skirted,ALGS-03946034SD,2/28/2025,1
Aluminum Skirted,ALSK-02975642DLX,2/28/2025,2
Aluminum Skirted,ALSK-02975642DLX-S,2/28/2025,1
Aluminum Skirted,ALSK-02975742DLX,2/28/2025,1
Aluminum Skirted,ALSK-03946034SDDLX,2/28/2025,6
Aluminum Skirted,ALSK-04948434SDDLX-S,2/28/2025,1
Crane Body,SBC11094VVDDMLM3B,2/28/2025,16
Dump Body,CMR-11FD,2/28/2025,2
Dump Body,CMR-11FDH,2/28/2025,2
Dump Body,CMR-11RD,2/28/2025,3
Dump Body,CMR-9FD,2/28/2025,2
Dump Body,CMR-9RD,2/28/2025,4
Dump Body,CMU-11FD,2/28/2025,2
Dump Body,CMU-11FDH,2/28/2025,3
Dump Body,CMU-11H,2/28/2025,4
Dump Body,CMU-9FDH,2/28/2025,7
Other,HS-02845842,2/28/2025,1
Other,HS-03846034SD,2/28/2025,2
Other,BLSK-01844042,2/28/2025,1
Other,BLSK-02845742,2/28/2025,1
Other,BLSK-02975742,2/28/2025,1
Other,LB-14,2/28/2025,3
Service Body,CMG7678VVSSG2M,2/28/2025,10
Service Body,CMG7678VVSSG2M-S,2/28/2025,1
Service Body,CMG8178VVFFG2M,2/28/2025,2
Service Body,CMG8178VVSSG2M,2/28/2025,7
Service Body,CMG8178VVSSG2M-S,2/28/2025,1
Service Body,CMG8278VVFFG2M,2/28/2025,1
Service Body,CMG8278VVSSG2M,2/28/2025,8
Service Body,CMG8278VVSSG2M-S,2/28/2025,1
Service Body,CMG9878VVFFMLG2M,2/28/2025,51
Service Body,CMG9878VVSSG2M,2/28/2025,46
Service Body,CMG9878VVSSG2MC,2/28/2025,29
Service Body,CMG9878VVSSG2M-S,2/28/2025,3
Service Body,CMG9878VVSSMLG2M,2/28/2025,58
Service Body,CMG9878VVSSMLG2MC,2/28/2025,22
Service Body,CMG9878VVWWG2M,2/28/2025,10
Service Body,CMG9878VVWWMLG2M,2/28/2025,4
Service Body,CMG9894VVFFG2M,2/28/2025,1
Service Body,CMG9894VVFFMLG2M,2/28/2025,2
Service Body,CMG9894VVSSG2M,2/28/2025,15
Service Body,CMG11078VVFFG2M,2/28/2025,3
Service Body,CMG11078VVSSG2M,2/28/2025,7
Service Body,CMG11094VVFFMLG2M,2/28/2025,8
Service Body,CMG11094VVSSG2M,2/28/2025,20
Service Body,CMG11094VVSSG2MD,2/28/2025,13
Service Body,CMG11094VVSSG2MD-S,2/28/2025,1
Service Body,CMG11094VVSSMLG2M,2/28/2025,11
Service Body,CMG11094VVWWG2M,2/28/2025,1
Service Body,CMG11094VVWWMLG2M,2/28/2025,10
Service Body,CMG13494VVFFMLG2M,2/28/2025,2
Service Body,CMG13494VVSSG2M,2/28/2025,11
Service Body,CMG13494VVSSMLG2M,2/28/2025,19
Service Body,CMG13494VVWWMLG2M,2/28/2025,1
Service Body,CMQ47237,2/28/2025,1
Steel Flatdeck,RD-01843842,2/28/2025,42
Steel Flatdeck,RD-01844038,2/28/2025,6
Steel Flatdeck,RD-02845642-S,2/28/2025,1
Steel Flatdeck,RD-02845842,2/28/2025,82
Steel Flatdeck,RD-02975842,2/28/2025,68
Steel Flatdeck,RD-02975842-S,2/28/2025,2
Steel Flatdeck,RD-03846034SD,2/28/2025,13
Steel Flatdeck,RD-03976034GMSD,2/28/2025,4
Steel Flatdeck,RD-03976034SD,2/28/2025,283
Steel Flatdeck,RD-03976034SD-S,2/28/2025,4
Steel Flatdeck,RD-04978434GMSD,2/28/2025,23
Steel Flatdeck,RD-04978434GMSD-S,2/28/2025,1
Steel Flatdeck,RD-04978434SD,2/28/2025,177
Steel Flatdeck,RD-139710834SD,2/28/2025,2
Steel Flatdeck,PL-088442-S,2/28/2025,1
Steel Flatdeck,PL-0910134,2/28/2025,5
Steel Flatdeck,PL-1010134,2/28/2025,11
Steel Flatdeck,PL-1010134-S,2/28/2025,3
Steel Flatdeck,PL-1210134,2/28/2025,28
Steel Flatdeck,PL-1210134-S,2/28/2025,12
Steel Flatdeck,PL-1410134-S,2/28/2025,3
Steel Flatdeck,PL-1610134,2/28/2025,7
Steel Flatdeck,PL-1610134-S,2/28/2025,2
Steel Flatdeck,PL-229634WDCURRY,2/28/2025,10
Steel Flatdeck,PLHD-1410134,2/28/2025,2
Steel Flatdeck,PLHD-1610134,2/28/2025,1
Steel Flatdeck,PLHD-2010134-S,2/28/2025,5
Steel Flatdeck,PLHD-2210134,2/28/2025,1
Steel Flatdeck,PLHD-2210134-S,2/28/2025,1
Steel Flatdeck,PLHD-2410134,2/28/2025,1
Steel Flatdeck,PLHD-2610134,2/28/2025,1
Steel Flatdeck,PLS-05CUSTOM,2/28/2025,1
Steel Flatdeck,CT-03976034,2/28/2025,8
Steel Flatdeck,CT-04978434,2/28/2025,6
Steel Flatdeck,GB-01843842,2/28/2025,2
Steel Flatdeck,GB-02845642,2/28/2025,4
Steel Flatdeck,GB-02975842,2/28/2025,1
Steel Flatdeck,GB-03846034SD,2/28/2025,1
Steel Flatdeck,GB-03976034SD,2/28/2025,40
Steel Flatdeck,GB-04978434SD,2/28/2025,17
Steel Flatdeck,GD-1010134,2/28/2025,1
Steel Flatdeck,GD-1210134-S,2/28/2025,1
Steel Flatdeck,GD-1410134,2/28/2025,6
Steel Skirted,SK-01843842,2/28/2025,11
Steel Skirted,SK-01844038,2/28/2025,1
Steel Skirted,SK-01844042,2/28/2025,16
Steel Skirted,SK-01844242,2/28/2025,19
Steel Skirted,SK-01844242-S,2/28/2025,2
Steel Skirted,SK-01973842,2/28/2025,1
Steel Skirted,SK-02845642,2/28/2025,16
Steel Skirted,SK-02845742,2/28/2025,29
Steel Skirted,SK-02845842,2/28/2025,9
Steel Skirted,SK-02845842TH,2/28/2025,1
Steel Skirted,SK-02845842THNG,2/28/2025,1
Steel Skirted,SK-02945642GM,2/28/2025,3
Steel Skirted,SK-02975638,2/28/2025,3
Steel Skirted,SK-02975642,2/28/2025,23
Steel Skirted,SK-02975642TH,2/28/2025,2
Steel Skirted,SK-02975742,2/28/2025,37
Steel Skirted,SK-02975742-S,2/28/2025,2
Steel Skirted,SK-02975742TH,2/28/2025,4
Steel Skirted,SK-02975842,2/28/2025,11
Steel Skirted,SK-02975842-S,2/28/2025,1
Steel Skirted,SK-02975842SF,2/28/2025,3
Steel Skirted,SK-03846034SD,2/28/2025,1
Steel Skirted,SK-03906034,2/28/2025,4
Steel Skirted,SK-03906034-S,2/28/2025,3
Steel Skirted,SK-03926034SD,2/28/2025,1
Steel Skirted,SK-03926034SD-S,2/28/2025,1
Steel Skirted,SK-03926034SDTH,2/28/2025,1
Steel Skirted,SK-03946034SD,2/28/2025,212
Steel Skirted,SK-03946034SD-S,2/28/2025,4
Steel Skirted,SK-03946034SDTH,2/28/2025,10
Steel Skirted,SK-03976034GMSD,2/28/2025,3
Steel Skirted,SK-03976034GMSD-S,2/28/2025,1
Steel Skirted,SK-04948434SD,2/28/2025,42
Steel Skirted,SK-04978434GMSD,2/28/2025,4
Steel Skirted,ER-01824242,2/28/2025,2
Steel Skirted,ER-01973842,2/28/2025,1
Steel Skirted,ER-01973842-S,2/28/2025,1
Steel Skirted,ER-02825742,2/28/2025,1
Steel Skirted,ER-02975642,2/28/2025,5
Steel Skirted,ER-02975642-S,2/28/2025,2
Steel Skirted,ER-02975742,2/28/2025,2
Steel Skirted,ER-02975742THNG,2/28/2025,9
Steel Skirted,ER-02975842,2/28/2025,1
Steel Skirted,ER-02975842THNG,2/28/2025,2
Steel Skirted,ER-03946034SD,2/28/2025,8
Steel Skirted,TM-02945642GM,2/28/2025,3
Steel Skirted,TM-02975642,2/28/2025,5
Steel Skirted,TM-02975642DLX,2/28/2025,1
Steel Skirted,TM-02975642DLX-S,2/28/2025,1
Steel Skirted,TM-02975642GM-S,2/28/2025,1
Steel Skirted,TM-02975742,2/28/2025,9
Steel Skirted,TM-02975742DLX,2/28/2025,19
Steel Skirted,TM-02975742DLX-S,2/28/2025,1
Steel Skirted,TM-02975742-S,2/28/2025,3
Steel Skirted,TM-02975842DLX,2/28/2025,7
Steel Skirted,TMX-01844042,2/28/2025,4
Steel Skirted,TMX-01844242,2/28/2025,3
Steel Skirted,TMX-01844242GM,2/28/2025,1
Steel Skirted,TMX-02845642,2/28/2025,10
Steel Skirted,TMX-02845742,2/28/2025,11
Steel Skirted,TMX-02845742-S,2/28/2025,1
Steel Skirted,TMX-02845742WL,2/28/2025,3
Steel Skirted,TMX-02845842,2/28/2025,2
Steel Skirted,TM-03926034DLX,2/28/2025,3
Steel Skirted,TM-03946034SDDLX,2/28/2025,53
Steel Skirted,TM-03946034SDDLX-S,2/28/2025,4
Steel Skirted,TM-03946034SDWL,2/28/2025,3
Steel Skirted,TM-04948434SD,2/28/2025,1
Steel Skirted,TM-04948434SDDLX,2/28/2025,24
Steel Skirted,TM-04978434GMSDDLX,2/28/2025,1
Steel Skirted,TMX-03846034SD,2/28/2025,1
Steel Skirted,GS-01844042,2/28/2025,1
Steel Skirted,GS-01844242,2/28/2025,1
Steel Skirted,GS-01844242-S,2/28/2025,1
Steel Skirted,GS-02845742,2/28/2025,4
Steel Skirted,GS-02975642,2/28/2025,3
Steel Skirted,GS-03946034SD,2/28/2025,8
Steel Skirted,GS-03946034SDDLX,2/28/2025,1
Steel Skirted,GS-04948434SD,2/28/2025,7
Steel Skirted,SK-02845638DLX-S,2/28/2025,1
Steel Skirted,SK-02975742DLX,2/28/2025,5
Steel Skirted,SK-02975842DLX,2/28/2025,1
Steel Skirted,SK-03926034DLX,2/28/2025,2
Steel Skirted,SK-03946034SDDLX,2/28/2025,11
Steel Skirted,SK-04948434SDDLX,2/28/2025,1
Steel Skirted,SK-04948434SDDLX-S,2/28/2025,1
Steel Skirted,GT-03946034SDDLX,2/28/2025,4
Aluminum Flatdeck,ALPL-1010134-S,3/31/2025,1
Aluminum Flatdeck,ALPL-1210138EE,3/31/2025,5
Aluminum Flatdeck,ALPL-1410134,3/31/2025,1
Aluminum Flatdeck,ALPL-1410137EE,3/31/2025,5
Aluminum Flatdeck,ALPL-2010134-S,3/31/2025,1
Aluminum Flatdeck,ALPL-229734HM,3/31/2025,2
Aluminum Flatdeck,ALPL-269734HM,3/31/2025,3
Aluminum Flatdeck,ALRD-01843842,3/31/2025,1
Aluminum Flatdeck,ALRD-02845638,3/31/2025,2
Aluminum Flatdeck,ALRD-02845842,3/31/2025,5
Aluminum Flatdeck,ALRD-02975842,3/31/2025,10
Aluminum Flatdeck,ALRD-03846034SD,3/31/2025,1
Aluminum Flatdeck,ALRD-03976034SD,3/31/2025,24
Aluminum Flatdeck,ALRD-04978434SD,3/31/2025,17
Aluminum Flatdeck,ALRD-04978434SD-S,3/31/2025,1
Aluminum Flatdeck,ALRS-01843842,3/31/2025,4
Aluminum Flatdeck,ALGB-03976034SD-S,3/31/2025,1
Aluminum Skirted,ALER-02975642,3/31/2025,1
Aluminum Skirted,ALER-02975842,3/31/2025,1
Aluminum Skirted,ALSK-BENCH,3/31/2025,1
Aluminum Skirted,ALSK-01843842,3/31/2025,1
Aluminum Skirted,ALSK-01844038,3/31/2025,3
Aluminum Skirted,ALSK-01844042,3/31/2025,4
Aluminum Skirted,ALSK-01844242,3/31/2025,1
Aluminum Skirted,ALSK-01973842,3/31/2025,5
Aluminum Skirted,ALSK-02845638,3/31/2025,2
Aluminum Skirted,ALSK-02845642,3/31/2025,4
Aluminum Skirted,ALSK-02845742,3/31/2025,6
Aluminum Skirted,ALSK-02845742-S,3/31/2025,2
Aluminum Skirted,ALSK-02845842,3/31/2025,4
Aluminum Skirted,ALSK-02975638,3/31/2025,1
Aluminum Skirted,ALSK-02975642,3/31/2025,10
Aluminum Skirted,ALSK-02975742,3/31/2025,7
Aluminum Skirted,ALSK-03846034SD-S,3/31/2025,1
Aluminum Skirted,ALSK-03926034SD,3/31/2025,1
Aluminum Skirted,ALSK-03946034SD,3/31/2025,20
Aluminum Skirted,ALSK-03946034SD-S,3/31/2025,2
Aluminum Skirted,ALSK-04948434SD,3/31/2025,7
Aluminum Skirted,ALSK-04978434GMSD,3/31/2025,2
Aluminum Skirted,ALTM-02845642,3/31/2025,1
Aluminum Skirted,ALTM-02975642,3/31/2025,2
Aluminum Skirted,ALTM-02975742,3/31/2025,3
Aluminum Skirted,ALTM-02975742-S,3/31/2025,1
Aluminum Skirted,ALTM-02975842,3/31/2025,2
Aluminum Skirted,ALTM-03946034SD,3/31/2025,7
Aluminum Skirted,ALTM-04948434SD,3/31/2025,2
Aluminum Skirted,ALGS-01844242,3/31/2025,1
Aluminum Skirted,ALGS-02845642GM,3/31/2025,1
Aluminum Skirted,ALGS-02975642,3/31/2025,1
Aluminum Skirted,ALGS-02975642DLX,3/31/2025,1
Aluminum Skirted,ALGS-02975642GM,3/31/2025,1
Aluminum Skirted,ALGS-02975742,3/31/2025,1
Aluminum Skirted,ALGS-02975842,3/31/2025,1
Aluminum Skirted,ALGS-02975842DLX,3/31/2025,2
Aluminum Skirted,ALGS-03946034SD,3/31/2025,2
Aluminum Skirted,ALGS-03946034SDDLX,3/31/2025,1
Aluminum Skirted,ALSK-02845638DLX,3/31/2025,1
Aluminum Skirted,ALSK-02975742DLX,3/31/2025,4
Aluminum Skirted,ALSK-02975842DLX,3/31/2025,2
Aluminum Skirted,ALSK-02975842DLX-S,3/31/2025,1
Aluminum Skirted,ALSK-03946034SDDLX,3/31/2025,1
Aluminum Skirted,ALSK-04948434SDDLX,3/31/2025,2
Aluminum Skirted,ALSK-04948434SDDLX-S,3/31/2025,3
Crane Body,SBC11094VVDDMLM3B,3/31/2025,15
Dump Body,CMU-11,3/31/2025,2
Dump Body,CMU-11FD,3/31/2025,1
Dump Body,CMU-11FDH,3/31/2025,6
Dump Body,CMU-11H,3/31/2025,3
Dump Body,CMU-9FD,3/31/2025,1
Dump Body,CMU-9FDH,3/31/2025,9
Dump Body,CMU-9H,3/31/2025,6
Other,HS-02845842,3/31/2025,2
Other,BLRD-02845842,3/31/2025,1
Other,BLSK-03946034SD,3/31/2025,1
Other,LB-10,3/31/2025,1
Other,LB-14,3/31/2025,13
Other,LB-16,3/31/2025,2
Service Body,CMA8178VVSSG2,3/31/2025,1
Service Body,CMA8278VVFFG2,3/31/2025,1
Service Body,CMA8278VVSSG2FORD,3/31/2025,1
Service Body,CMG11094VVSSG2,3/31/2025,1
Service Body,CMG7678VVFFG2M,3/31/2025,2
Service Body,CMG7678VVSSG2M,3/31/2025,1
Service Body,CMG8178VVSSG2M,3/31/2025,14
Service Body,CMG8278VVSSG2M,3/31/2025,13
Service Body,CMG8278VVSSMLG2M,3/31/2025,5
Service Body,CMG9878VVFFG2M,3/31/2025,23
Service Body,CMG9878VVFFMLG2M,3/31/2025,42
Service Body,CMG9878VVSSG2M,3/31/2025,30
Service Body,CMG9878VVSSG2MC,3/31/2025,1
Service Body,CMG9878VVSSG2M-S,3/31/2025,7
Service Body,CMG9878VVSSMLG2M,3/31/2025,29
Service Body,CMG9878VVSSMLG2MC,3/31/2025,20
Service Body,CMG9878VVWWMLG2M,3/31/2025,29
Service Body,CMG9878VVWWMLG2M-S,3/31/2025,2
Service Body,CMG9894VVFFMLG2M,3/31/2025,2
Service Body,CMG9894VVSSG2M,3/31/2025,10
Service Body,CMG11078VVFFMLG2M,3/31/2025,4
Service Body,CMG11078VVSSG2M,3/31/2025,6
Service Body,CMG11078VVSSMLG2M,3/31/2025,11
Service Body,CMG11094VVFFG2M,3/31/2025,7
Service Body,CMG11094VVFFG2MD,3/31/2025,1
Service Body,CMG11094VVFFMLG2M,3/31/2025,6
Service Body,CMG11094VVSSG2M,3/31/2025,13
Service Body,CMG11094VVSSMLG2M,3/31/2025,36
Service Body,CMG11094VVWWG2M,3/31/2025,2
Service Body,CMG11094VVWWMLG2M,3/31/2025,4
Service Body,CMG13494VVFFMLG2M,3/31/2025,2
Service Body,CMG13494VVSSG2M,3/31/2025,14
Service Body,CMG13494VVSSMLG2M,3/31/2025,9
Service Body,CMG13494VVWWMLG2M,3/31/2025,12
Service Body,SBA9878VVFFG2,3/31/2025,1
Service Body,SBA13494VVFFMLG2,3/31/2025,1
Steel Flatdeck,RD-01843842,3/31/2025,70
Steel Flatdeck,RD-01844038,3/31/2025,7
Steel Flatdeck,RD-02845638,3/31/2025,23
Steel Flatdeck,RD-02845842,3/31/2025,155
Steel Flatdeck,RD-02845842-S,3/31/2025,2
Steel Flatdeck,RD-02975638,3/31/2025,16
Steel Flatdeck,RD-02975842,3/31/2025,77
Steel Flatdeck,RD-03846034SD,3/31/2025,11
Steel Flatdeck,RD-03976034GMSD,3/31/2025,6
Steel Flatdeck,RD-03976034SD,3/31/2025,346
Steel Flatdeck,RD-03976034SD-S,3/31/2025,1
Steel Flatdeck,RD-04978434GMSD,3/31/2025,35
Steel Flatdeck,RD-04978434GMSD-S,3/31/2025,2
Steel Flatdeck,RD-04978434-S,3/31/2025,1
Steel Flatdeck,RD-04978434SD,3/31/2025,197
Steel Flatdeck,RD-04978434SD-S,3/31/2025,7
Steel Flatdeck,RD-12978434SD,3/31/2025,1
